Date,Name,Year,Letterboxd URI,Rating,Review,Tags,Watched Date
2018-02-18,The Man with the Golden Gun,1974,https://letterboxd.com/jojonium/film/the-man-with-the-golden-gun/,3,"<b><a href=""https://boxd.it/1rl6y"">February James Bond Marathon: Day 10</a></b>

<i>""He must have found me quite titillating.""</i>

I think we've reached the point where the James Bond franchise has decided to embrace the goofiness and just run with it. Christopher Lee plays a three-nippled assassin with a dwarf sidekick, that should be sufficient as an endorsement of this film.
Roger Moore is getting used to the role of Bond, and his acting is growing on me too. Christopher Lee is great as always, making Scaramanga a charismatic and memorable villain. Clifton James returns, hilariously, as Sheriff J.W. Pepper. The slanted MI6 office in the shipwreck is a cool set, as is Scaramanga's island home. Unfortunately, <i>The Man with the Golden Gun</i> is dragged down considerably by its first two acts. The plot doesn't make a lot of sense. Hai Fat had no real reason not to have Bond killed right away. While the kung fu fight choreography was cool, I think the whole thing was contrived just to get an excuse to use it. Also, Bond solves most of the conflicts purely by luck, or someone else just does it for him. Still, <i>The Man with the Golden Gun</i> is saved by its third act, and I had fun watching it.",007 marathon,2018-02-17
2018-02-21,The Spy Who Loved Me,1977,https://letterboxd.com/jojonium/film/the-spy-who-loved-me/,3.5,"<b><a href=""https://boxd.it/1rl6y"">February James Bond Marathon: Day 11</a></b>

Alright, I'll admit it, Roger Moore is a pretty great Bond. I can't decide if he's better than Sean Connery, but he's definitely good.
<i>The Spy Who Loved Me</i> takes elements from lots of previous Bond movies, but manages to do them better. From <i>You Only Live Twice</i> we get the eccentric villain with an exotic lair capturing American and Russian space/sea vessels, only this time the villain isn't <i>as</i> dumb, and an oil tanker capturing submarines makes more sense than a spaceship that eats other spaceships. From <i>On Her Majesty's Secret Service</i> we get an excellent skiing action scene, this time with better effects and action, and a really cool stunt at the end. From <i>Thunderball</i> we get underwater action scenes and sharks, but less slow and with the addition of a submarine car. It's also nice to have a Bond girl who does more than just look good for once. Barbara Bach's performance as Russian Major Anya Amasova isn't great, but she has good chemistry with Bond and their rivalry is fun to watch. The set designs, music, and gadgets are all top notch. I especially love Stromberg's submersible base, and the aforementioned submarine car. Jaws is a cool and imposing villain, in contrast to many of the unintimidating minor villains from previous Bond films. The one liners are creative, and in general the humor was well done throughout.
<i>The Spy Who Loved Me</i> doesn't take itself too seriously, but at times it can be a little too over the top and cheesy. There are lots of clichés and campy moments, but <i>The Spy Who Loved Me</i> is still fun to watch, and definitely one of the better James Bond movies so far.",007 marathon,2018-02-20
2018-03-02,Moonraker,1979,https://letterboxd.com/jojonium/film/moonraker/,2,"<b><a href=""https://boxd.it/1rl6y"">February James Bond Marathon: Day 12</a></b>

<i>""Dear God, what's Bond doing?""
""I think he's attempting reentry, sir!""</i>

That skydiving section at the beginning was actually really impressive, probably one of the coolest action scenes from a James Bond film yet. However, what follows is a series of utterly pointless contrivances in pathetic attempts to create cool scenes. I feel like someone at the planning meeting just came up with a bunch of ideas he thought would be interesting (hey, centrifuges are cool, what if the villain tries to kill Bond with one? And everyone liked Jaws from <i>The Spy Who Loved Me</i>, let's have him back. And what if later Bond pretends to be shooting at a pheasant but really he's taking out an assassin? Or what if he had a hovercraft disguised as a gondola? Wouldn't that be cool?), and then the rest of the writers had to think of more and more elaborate ways to shoehorn those ideas into the plot. The whole thing is an incoherent mess, with no consistency or logic. Things just happen because they would make for a good scene, not for any in-universe reason. Many of the individual scenes are interesting, but as a whole they make up a bland, nonsensical mess. The tone is all over the place, much of the acting is lifeless, and every element of the plot is either copied from previous Bond films or just really stupid.
It's a shame, because the cinematography is actually pretty good, especially in the aforementioned skydiving scene, and the scene with Corinne and the dogs (even though that one was weirdly over-dramatic). Overall, <i>Moonraker</i> seems more like a dumb cash grab than a legitimate successor to the James Bond franchise.
Also, I liked the little reference to <i>Close Encounters of the Third Kind</i>.",007 marathon,2018-03-01
2018-03-03,For Your Eyes Only,1981,https://letterboxd.com/jojonium/film/for-your-eyes-only/,2.5,"<b><a href=""https://boxd.it/1rl6y"">February James Bond Marathon: Day 13</a></b>

This definitely has the most baffling opening sequence of any Bond film so far. After a supposedly emotional scene where Bond visits the grave of his dead wife (who hasn't been mentioned since <i>On Her Majesty's Secret Service</i>, and isn't brought up again in this movie), we cut very quickly to a wacky comedic action scene in which someone who I can only assume is Blofeld is killed in a ridiculous and anticlimactic way. Cool helicopter stunts though.
After the opening credits, the rest of <i>For Your Eyes Only</i> is kind of formulaic and doesn't really do anything new for the series, but it's still generally entertaining. This has the third ski chase scene of the franchise, and while it's still cool I'm beginning to grow tired of them. The tone is more serious than Moore's previous films, but it's still quite goofy in some parts (especially the opening). The gadgets are scaled back, the villain's plan is a little more sensible, and the story is a lot more sane. The plot makes sense in the beginning, but quickly descends into more loosely connected random action scenes.
The absence of Bernard Lee as M is very very noticeable, and sad. He was one of the few recurring factors through all the Bond films, and I doubt anyone will be able to portray the role as well as he did. Fortunately Lois Maxwell's Miss Moneypenny and Desmond Llewelyn's Q return, and they're both fantastic even though they're starting to get old. I always appreciate Q's annoyed cooperation with Bond, and they have some great moments together in this.
The villain isn't very interesting, and honestly I'm getting tired of villains in this series coming up with ridiculously theatrical ways to kill Bond instead of just shooting him. And this is a really minor complaint, but the theme song was super lame.
Overall, <i>For Your Eyes Only</i> was neither terrible nor great, just kind of bland and forgettable.",007 marathon,2018-03-02
2018-03-04,Princess Mononoke,1997,https://letterboxd.com/jojonium/film/princess-mononoke/,4.5,"<i>Princess Mononoke</i> is my favorite Studio Ghibli movie, and perhaps their most mature film. The message is clear from the start, but it isn't the simple ""nature good, technology bad"" schlock that pro-environment movies usually are. There are layers of complexity: Lady Eboshi is the typical nature-hating industrialist, but she also cares for the brothel girls and lepers of Irontown. The wolves and boars are the ""poor innocent victims,"" but they're overly aggressive and blinded by hatred. As always with Studio Ghibli, the art and animation are absolutely gorgeous. Even the CGI used for the demon effects looks really good, especially for 1997. The music is fantastic, and together with the art direction really creates a complete fantasy world on the level of The Lord of the Rings. Some of the writing could have been better (there is a lot of lazy exposition), but overall <i>Princess Mononoke</i> is an amazing experience that transcends the usual fantasy and environmentalist clichés.",beta,2018-03-02
2018-03-04,Spirited Away,2001,https://letterboxd.com/jojonium/film/spirited-away/,4.5,"Beautiful animation, great music, interesting characters, and a wonderfully creative world make <i>Spirited Away</i> my second favorite Ghibli movie (after <i>Princess Mononoke</i>). It's a simple story of growing up, moving to a new place, and facing your fears, wrapped up in a fantastical world of spirits, witches, and magic. There are some really great designs on display, both characters and environments around the bath house. Chihiro is a great character, and her innocence and fear are portrayed very well. My only complaint is that the main objective of the whole movie (Chihiro saving her parents and escaping) is quickly swept aside, and then resolved in about a minute at the very end. Still, <i>Spirited Away</i> is one of the best fantasy films I've seen, animated or otherwise.",beta,2018-03-02
2018-03-04,Octopussy,1983,https://letterboxd.com/jojonium/film/octopussy/,2.5,"<b><a href=""https://boxd.it/1rl6y"">February James Bond Marathon: Day 14</a></b>

<i>""007 on an island populated exclusively by women? We won't see him till dawn.""</i>

The blandness of <i>For Your Eyes Only</i> meets the silliness of <i>Moonraker</i>. <i>Octopussy</i> is notable for having a ridiculous name, and not much else. The plot is more serious this time, based on a staged accidental nuclear attack which would theoretically lead to NATO disarmament, but it's impossible to take seriously amidst the circus shenanigans, gorilla suit, and vine-swinging Tarzan screams. It has some entertaining and funny moments, like the Indian car chase scene, but it feels like a parody of James Bond films more than an actual continuation of the franchise. I don't know who decided that James Bond plots don't need to make sense any more, but they should be fired. The Louis Jourdan's performance as Kamal is alright, but he never feels threatening. Roger Moore is starting to get too old for his role, as is Lois Maxwell. M returns after being absent from <i>For Your Eyes Only</i>, now played by Robert Brown. He's not bad, but can't be the same as Bernard Lee. Desmond Llewelyn's Q has a bigger role than usual, which is greatly appreciated, as his interactions with Bond are always entertaining.
There are some fun moments, but overall <i>Octopussy</i> is too campy and nonsensical to recommend.",007 marathon,2018-03-03
2018-03-04,Gravity Daze The Animation: Ouverture,2016,https://letterboxd.com/jojonium/film/gravity-daze-the-animation-ouverture/,2,"I'm impressed that they went through the effort of recording all the dialogue in Heksevillan, the fictional semi-gibberish spoken language of the games. Other than that detail, this short animation feels more like a fan-made video than a professional interquel to the games. The animation is lazy and the plot is like something out of a fanfiction. The plot didn't make much sense to me, but I last played Gravity Rush like 5 years ago, so I could just have a bad memory. Overall, <i>Gravity Daze The Misspelled Title</i> just serves to confuse further an already confusing plot, rather than tie the two games together.",,2018-03-03
2018-03-04,The Death of Stalin,2017,https://letterboxd.com/jojonium/film/the-death-of-stalin/,4,"<i>""How can you run and plot at the same time?""</i>

An excellent dark comedy about the behind-the-scenes scheming, plotting, and backstabbing that occurred in the wake of Stalin's death. I have to give Armando Iannucci for making a relatively apolitical film about political intrigue. There are no good guys in this film, just powerful individuals trying to come out on top with no regard for the millions of citizens they supposedly govern. The costume and set designs are very high quality, which I always appreciate. Some great performances by Steve Buscemi as Nikita Krushchev, Simon Russell Beale as Lavrentiy Beria, and Jason Isaacs as General Georgy Zhukov make for some really humorous scenes, as well as some more serious ones. The tone never feels inconsistent because there's always a pervasive atmosphere of betrayal and death hanging in the background of the comedy.",,2018-03-03
2018-03-04,Never Say Never Again,1983,https://letterboxd.com/jojonium/film/never-say-never-again/,2.5,"<b><a href=""https://boxd.it/1rl6y"">February James Bond Marathon: Day 15</a></b>

Due to some kind of legal shenanigans, Kevin McClory (one of the writers of the original <i>Thunderball</i>) ended up with the rights to that story, and decided to make his own remake of it 18 years later. Sean Connery returns again as James Bond, for the last time, for real this time (at least so far), and I must say I kind of missed him. He's definitely too old for the role, but he still makes it work, and seems to be having fun at least. The plot is mostly a retread of <i>Thunderball</i>, which makes the whole thing boring and predictable. Thankfully there are fewer slow underwater segments, but they could have done a lot more to reinterpret the story in a new and interesting way. All of the recast recurring characters (M, Q, Felix Leiter, Miss Moneypenny, and Blofeld) are far weaker than their Eon counterparts. I do like Klaus Maria Brandauer’s Largo better than the <i>Thunderball</i> version though. <i>Never Say Never Again</i> has a more serious tone and less campy humor than the contemporary Eon films, which in my opinion makes it better than <i>Octopussy</i>, the other Bond film released in 1983. I do feel that it's let down by the absence of the classic James Bond gun barrel opening, the theme song, and the recurring actors from the Eon series. Overall, <i>Never Say Never Again</i> is slightly better than <i>Octopussy</i>, but since it's not part of the mainline series and the plot is the same as <i>Thunderball</i> there's no real point in watching it (unless you just really want to see Sean Connery as James Bond one more time).",007 marathon,2018-03-04
2018-03-05,Get Out,2017,https://letterboxd.com/jojonium/film/get-out-2017/,3,"<i>""All I know is sometimes, if there's too many white people, I get nervous, you know?""</i>

<i>Get Out</i> was really disappointing to me, because somewhere beneath all the race baiting and political bullshit there's the core of what could have been a decent suspense/thriller movie. But instead of focusing on those aspects, <i>Get Out</i> tries to be some kind of anti-racism statement, at the expense of being a good movie. Literally every conversation in this entire film is about race. Every single one. It's very tiring and frankly insulting. Yeah, screw those evil racist whites, they're just jealous of black peoples' superior strength, speed, sexual prowess, and coolness. They even throw in a jab at racist white cops too. This racism narrative has been done to death in modern cinema. And the story would have worked fine without the race angle. Make it about old people wanting to steal the bodies of young, able people. Nope, everything has to be about race now.
Besides that, <i>Get Out</i> is very competently made. The cinematography is pretty nice, and the music builds the suspense well. The acting was good from all of the main cast, and the set designs were nice too. The comic relief friend character, Rod, was one of the best parts of the movie. The plot could have been interesting if it wasn't so focused on race. But on the other hand, if this was just a competently made thriller (it's listed as ""horror,"" but it's really not), no one would be talking about it, and it definitely wouldn't have gotten four Academy Award nominations.
There are also a few plot annoyances. Why did Walter sprint at Chris the first night? Was it just to creep the audience out? I implore you, dear reader, to try sticking tiny bits of cotton in your ears and seeing how much it actually impairs your hearing. I'll give you a hint: not very much. And Chris turns from a fairly average guy into an action movie hero who barely finches at getting a letter opener stabbed through his hand in about three seconds flat. And when the cops finally do show up to the Armitage property and find it burned to the ground with two people dead from gunshot wounds and Chris's fingerprints all over the place, with him having no believable explanation for what happened, he's definitely going to prison.",,2018-03-04
2018-03-05,A View to a Kill,1985,https://letterboxd.com/jojonium/film/a-view-to-a-kill/,2.5,"<b><a href=""https://boxd.it/1rl6y"">February James Bond Marathon: Day 16</a></b>

Okay, first of all, <i>A View to a Kill</i> is a stupid title. <a href=""https://movies.stackexchange.com/questions/41119/what-does-a-view-to-a-kill-mean"">Apparently</a> it comes from a foxhunting song, but that doesn't provide any more logic to it. Anyway, I think James Bond films are best when they're taking the same formula in a new direction, using the world of 007 as a backdrop for exploring new ideas and themes. They're at their worst when they just wallow in the formula, going through the motions without providing anything new. And I feel that the last few Bond movies have been doing that. As such, each sequel feels more like a chore to sit through than something exciting. <i>A View to a Kill</i> takes a few steps to differentiate itself, but ultimately falls into the same rhythm as countless other Bond films.
I guess skiing action scenes are just a thing that James Bond films do now. Again, this one is still kind of cool, but can't we have a surfing chase scene or something just to mix it up?
The plot is pretty generic for the series, but at least it mostly makes sense this time. However, I think the entire first hour about horse racing is only very loosely connected to the second half, and could be cut down considerably. One of the best things this film does is pair up James Bond with another agent, Sir Godfrey Tibbett (played by Patrick Macnee) to work with. They have great chemistry together, and it's nice to see 007 working with another MI6 agent for once.
Another strong point is the villain, Max Zorin, played by Christopher Walken. Walken gives a great performance, and makes Zorin a cool and memorable villain, even though his plan is kind of ridiculous.
Aside from Tibbett, all the other side characters are very poorly fleshed out. Grace Jones's May Day is an interesting character, but her acting is terrible and her death is pointless. Stacey Sutton is just screamy and annoying. CIA agent Chuck Lee shows up and then immediately disappears for the rest of the plot. And Zorin's henchmen are all so forgettable I don't even remember their names.
Roger Moore still has his natural charm, and he seems to still be having fun with the role, but every time his character has to do anything remotely physical it makes it painfully obvious that Moore is too old for the role.
While <i>A View to a Kill</i> has some fun action sequences and a great villain, it's let down by its weak side characters and formulaic plot.",007 marathon,2018-03-04
2018-03-05,World of Tomorrow Episode Two: The Burden of Other People's Thoughts,2017,https://letterboxd.com/jojonium/film/world-of-tomorrow-episode-two-the-burden-of-other-peoples-thoughts/,4,"<i>""You can't live in the past and all that.""</i>

Did you like <i>World of Tomorrow</i>? Well here's some more of it. And honestly, I'm not complaining. I liked the first one, and they're both short enough and creative enough that a ""more of the same"" sequel is perfectly fine. <a href=""https://boxd.it/lBmDn"">Everything I said about the original</a> still stands, but here's a few more thoughts:
I can't tell whether young Emily's lines were scripted or improvised, but either way she acts exactly like a young girl, which is really endearing and cute.
I really like the art style. It's like a mix of children's doodles, 1960s sci-fi novel covers, Windows media player visualizations, and 3D MATLAB graphs.
The music selections are great too; the classical pieces somehow fit the visuals very well.

I need to see more stuff by Don Hertzfeldt.",,2018-03-05
2018-03-05,The Simpsons: Don Hertzfeldt Couch Gag,2014,https://letterboxd.com/jojonium/film/the-simpsons-don-hertzfeldt-couch-gag/,3,"<i>""I AM SIMPSON""</i>

Don Hertzfeldt seems like an interesting guy to talk to.

https://youtu.be/m78gYyTrG7Y",youtube,2018-03-05
2018-03-06,The Living Daylights,1987,https://letterboxd.com/jojonium/film/the-living-daylights/,3,"<b><a href=""https://boxd.it/1rl6y"">February James Bond Marathon: Day 17</a></b>

A refreshing change of pace compared to Roger Moore's last few Bond films, <i>The Living Daylights</i> introduces Timothy Dalton as James Bond 007 with a much darker, more serious plot. Characters are better fleshed out, the campy tone is gone, the villains have realistic motives, and the plot actually makes sense! Similar to <i>A View to a Kill</i>, Bond is paired up with another agent for the first act of <i>The Living Daylights</i>, although this relationship is much less friendly.  It makes for some interesting interactions, and Bond playing off of another MI6 agent is certainly humorous. I immediately liked Timothy Dalton, he's younger, more physical, and more serious than Roger Moore, and I like his interpretation of the character a lot. I'm glad they tried a more serious take on the romance subplot, something that the series has been missing for a long time, but I never really liked Kara Milovy enough to care about her relationship with Bond. I don't like the new Miss Moneypenny, Caroline Bliss, but it could just be because I was so used to Lois Maxwell's excellent portrayal of the character. The double crossing cold war plot, and realistic villains are a nice change from the insane schemes of previous villains that seemed to be straight out of a Saturday morning cartoon. Overall, <i>The Living Daylights</i> is definitely taking the franchise in a good direction, but it's still bogged down with an overly complicated plot. There are way too many characters, locations, and subplots. A tighter story would help improve these movies a lot. Still, <i>The Living Daylights</i> is a refreshing return to the seriousness of the early Bond films.",007 marathon,2018-03-05
2018-03-06,After Hours,1985,https://letterboxd.com/jojonium/film/after-hours/,4.5,"<i>""I want to see a plaster of Paris bagel and cream cheese paperweight, now cough it up. Because as we sit here chatting, there are important papers flying rampant around my apartment because I don't have anything to hold them down with.""</i>

The ultimate late night film. But don't worry, the lightning fast pacing will keep you awake. The plot moves from scene to scene so fast you barely have time to process it, and there's some unique camerawork used to keep the pace up.
The plot is an absurd descent into surreality over the course of a single night as a humble word processor struggles to get home in New York City. I noticed some symbolic parallels to <i>The Wizard of Oz</i> and the <i>Odyssey</i>, but I'd have to rewatch it before I wrote anything substantial on that.
The story is carried by some very good performances from the whole cast. Griffin Dunne plays our main character, Paul Hackett, very well. He's a very relatable figure, the kind of guy who you catch yourself acting like, even if you didn't mean to.
The music is also excellent. The transition from classical pieces (and I'm disappointed in myself that I recognized Bach's ""Air on the G String"" as ""that song from <i>The End of Evangelion</i>"" first, and as an actual piece of classical music second) to more weird, modern, obscure songs matches the plot's transition from the mundane to the bizarre.
Overall, <i>After Hours</i> was very strange, but enthralling. I was completely hooked and had no idea where it was going right up until the end, and that's always a good thing.",,2018-03-05
2018-03-06,Animal House,1978,https://letterboxd.com/jojonium/film/animal-house/,3.5,"<i>""My advice to you is to start drinking heavily.""</i>

An accurate portrayal of American college life. A great cast of lovable characters, some excellent satire of fraternity and university life in general, and hilarious performances make for a bunch of dumb fun. Some of the jokes are juvenile and stupid, but that's part of the charm. John Belushi is hilarious, and ""Bluto,"" the stereotypical frat bro of Delta Tau Chi, and John Vernon is great as hardass Dean Wormer. <i>Animal House</i> is worth a watch not only for the classic moments and quotable lines (and how much it influenced modern comedy), but also as a great comedy in its own right.

<i>""Christ. Seven years of college down the drain.""</i>",,2018-03-05
2018-03-07,Licence to Kill,1989,https://letterboxd.com/jojonium/film/licence-to-kill/,3.5,"<b><a href=""https://boxd.it/1rl6y"">February James Bond Marathon: Day 18</a></b>

Once again, taking the James Bond franchise in a new direction pays off! <i>Licence to Kill</i> is a much darker, more serious, and more violent film than any of the previous, and it works really well. It's a story of revenge, with Bond left (mostly) on his own without the help of MI6. The movie sets its own tone and defies predictability by playing with more adult themes and a more serious story.
The villain, similar to Koskov and Whitaker from <i>The Living Daylights</i>, is a more realistic enemy, whose motivations are simply lots of money, rather than world domination. Robert Davi does a decent job as Franz Sanchez, and while he isn't the most memorable Bond villain he fits the story well.
Pam Bouvier also makes for a different Bond girl, who acts as a an integral piece of the plot rather than just window dressing. She's strong willed and can actually hold her own in a fight, which is a refreshing change from the typical screamy damsels 007 has to deal with.
There are several great action scenes too (and no skiing this time, hooray!). The stunts are elaborate, and destruction is visceral, and the violence is noticeably turned up a notch.
Q also has a much larger role than usual. He's great as always, and adds some levity that otherwise <i>Licence to Kill</i> would be lacking. However, I am realizing that Desmond Llewelyn is getting old, and the Bond franchise just won't be the same without him.
Timothy Dalton has definitely proven himself capable of being a great Bond actor. As much as I liked Roger Moore, Dalton is a lot more physical and emotional, and developed a unique personality for his character. I would love to see more of his portrayal of Bond, but unfortunately he departs the franchise after just two entries.
Overall, <i>Licence to Kill</i> tries something new with a more mature, darker story, and it pays off in an action-packed and thrilling adventure.",007 marathon,2018-03-06
2018-03-07,Vampire Hunter D,1985,https://letterboxd.com/jojonium/film/vampire-hunter-d/,3,"The plot is very thin, the characters are cardboard cutouts, the animation is lackluster, and a lot of the art and voice acting is super cheesy, but I still had fun with <i>Vampire Hunter D</i>. The worldbuilding is great, it's set in some kind of futuristic mashup of post-apocalyptic science fiction, medieval dark fantasy, and wild west action. The art design and music are the real winners here, with some great character and creature designs. Go in expecting stylish 80s horror anime, and you won't be disappointed.",,2018-03-06
2018-03-07,Riding Bean,1989,https://letterboxd.com/jojonium/film/riding-bean/,4,"This film features an ultra-violent getaway driver who likes kids out for revenge, and his name is <b><a href=""https://fineleatherjackets.net/realhuman/"">Bean</a></b>!
It's a fast, crazy ride that just oozes 80s goodness, filled with fast cars, bad boy drivers, overzealous cops, suave criminals, great music, cool action, and bulletproof freaking headbands. <i>Riding Bean</i> is a great piece of 80s anime action that is definitely worth seeing. My only complaint is that it's too short! At only 45 minutes long, it ends right as we're fully into the high-octane world and starting to love the characters.",,2018-03-06
2018-03-07,GoldenEye,1995,https://letterboxd.com/jojonium/film/goldeneye/,3.5,"<b><a href=""https://boxd.it/1rl6y"">February James Bond Marathon: Day 19</a></b>

This is the first Bond film to really feel ""modern"" to me, probably because of the six year gap since the last one. <i>GoldenEye</i> brings the James Bond franchise boldly into the 1990s exactly as you'd expect: with an ex-USSR superweapon, a shiny new gun barrel opening, a new actor for Bond, a female M, a focus on hacking and the internet, and some shitty CGI. 
Firstly, dear god, what did they do the soundtrack? Every other 007 score has at least been decent, but this one is downright offensive. They even had to go and ruin the classic James Bond theme!
Secondly, dear god, what did they do to James Bond? I really do not like Pierce Brosnan. His acting is all over the place, and he's just too soft spoken and lacks the charisma needed to play Bond. Timothy Dalton instantly had a distinct and memorable personality for his Bond, I feel like Brosnan didn't know what he wanted to do with the character. I never grew up watching Pierce Brosnan's Bond, so I have no nostalgia for his performance.
Fortunately, some of the changes are good. <i>GoldenEye</i> takes the impressive action set pieces from the past two films and combines them with a plot more similar to the older movies. We've got a charismatic megalomaniac using a Soviet superweapon from his secret Cuban base to steal millions of dollars and destroy the world financial system. This is the kind of stuff the Bond franchise was built on.
The action scenes really are impressive, as are the set designs. The tank car chase, base jumping into a plummeting plane, even Bond's fistfight with 006 near the climax. The Soviet base in the opening, the giant hidden satellite dish, and Sean Bean's command center are all excellent sets, paying heed to the early days of island mansions and volcano lairs. (A side note, the creators of Just Cause 2 obviously loved this movie).
Basically all the characters besides Bond are done well. I actually like Judi Dench's M, although she'll never compare to Bernard Lee. Sean Bean plays an excellent villain, oozing creepiness and charisma, and totally overshadowing Bond in every scene they're in together. However, I'm a little upset that the opening credits spoil the fact that he survived. Xenia Onatop is an interesting and eccentric villain. Natalya is another strong Bond girl, and her skills actually make sense for her background for once.
So I'm conflicted about GoldenEye. It's somewhat of a return to formula after Timothy Dalton's two films, and Pierce Brosnan is probably my least favorite Bond to date, but the great action scenes and side characters still manage to redeem it.",007 marathon,2018-03-06
2018-03-07,Everybody Wants Some!!,2016,https://letterboxd.com/jojonium/film/everybody-wants-some/,4,"<i>Everybody Wants some!!</i> is a film about baseball, college, finding yourself, masculinity, friendship, competition, fitting in, love, and life. It's really a film about characters, and the characters are excellent. Richard Linklater's superb directing and smooth script, along with the actor's great performances, allow us to really get to know all of the central characters really well. From all of their little idiosyncrasies, the particular phrases they use, and even the way they move I feel like these are real people with lives I have gotten to see a tiny slice of. There's no direct major conflict, no hero's journey, no antagonist. It's just the college experience, boiled down into three days of banter, drinking heavily, finding who you are, making everything a competition, and struggling desperately to get laid. And even though the focus of this movie is on dudebro chad baseball players, the themes it works with can be applied to almost anyone.
The visuals and cinematography are beautiful, with every colorful shot in the hot Texas summer masterfully framed and colored. The soundtrack is also a lot of fun, with nearly every great song from around 1980 included.
Overall, <i>Everybody Wants Some!!</i> is a fun, and surprisingly deep, slice of life with a great cast and an unconventional plot.",,2018-03-07
2018-03-08,Tomorrow Never Dies,1997,https://letterboxd.com/jojonium/film/tomorrow-never-dies/,3,"<b><a href=""https://boxd.it/1rl6y"">February James Bond Marathon: Day 20</a></b>

Okay, so Pierce Brosnan isn't completely terrible. He seems a lot more comfortable in the role of Bond compared to how he was in <i>GoldenEye</i>. He's still just sort of bland and uninteresting though.
As far as the plot goes, it's a mashup of all the classic Bond tropes: eccentric villain with a cool lair (this time as a boat!) and a god complex, stolen nuclear missiles, attractive female sidekick, false flag attacks, something about satellites, scuba diving, etc. Jonathan Pryce does a great job as our villain, Elliot Carver, a Rupert Murdoch/Steve Jobs type with the crazy turned up to 100. He's definitely hammy, but his character is kind of inherently cartoonishly evil, so it's all part of the fun. The part where he mocks Wai Lin's kung fu is hilarious though.
Speaking of Wai Lin, she's a great sidekick character, and she and Bond play off each other well. Their relationship even unfolds over time, rather than being instantly seduced by Bond like Carver's wife. Most of the other characters are so forgettable I won't even mention them.
Desmond Llewelyn is still rocking it as Q, even 34 years after his first appearance in the role. Judi Dench and Samantha Bond are alright as M and Miss Moneypenny, and I particularly like Joe Don Baker's CIA agent Jack Wade (what happened to Felix Leiter though?).
One of the worst parts of <i>GoldenEye</i> was the soundtrack, and thankfully they moved away from that to a more generic (but not bad) score.
However, the action scenes are a notable step down from <i>GoldenEye</i>. With the exception of the helicopter/motorcycle chase, all the action scenes were poorly choreographed and badly shot. The fast cuts make is difficult to tell what's going on, and the punches really feel weightless.
Overall, <i>Tomorrow Never Dies</i> is another decent, but not great, entry into the James Bond franchise. Let's see if Brosnan continues to improve in the next one...",007 marathon,2018-03-07
2018-03-08,Computer Chess,2013,https://letterboxd.com/jojonium/film/computer-chess/,3,"I have no idea what <i>Computer Chess</i> is, what it was trying to be, or even what I think of it. 
The imitation of the time period is masterful, if I didn't know in advance that this was made in 2013 I don't think I would be able to tell. The weird fashions and awkward mannerisms of the computer geeks is very accurate, as is most of the technical information. The programming buzzwords actually make sense, and the programs work the way programs do in real life (except for one very bizarre scene). I'll give them credit for shooting it on video cameras accurate to the time period, but that doesn't make it any easier to watch.
It's weird, funny at times, and it definitely held my attention. Is it good? I don't really know.",,2018-03-07
2018-03-08,Burn After Reading,2008,https://letterboxd.com/jojonium/film/burn-after-reading/,3,"<i>""You're in league with that moronic woman. You're part of a league of morons.""</i>

<i>Burn After Reading</i> has a great ensemble cast, with good performances from George Clooney, Tilda Swinton, John Malkovich, and J.K. Simmons, but my favorite has to be Brad Pitt as the aptly named Chad Feldheimer. It starts off as a fairly standard comedy with a few marginally funny moments, but takes a pretty drastic turn about halfway through that I did not see coming. It's only really funny near the end, when all the threads start coming together to form some kind of nonsensical, ridiculous whole. It was fun, but didn't really wow me like some of the Coens' other works. 
Also I'm pretty sure over two thirds of John Malkovich's lines in this movie are ""what the fuck.""",,2018-03-07
2018-03-08,In the Loop,2009,https://letterboxd.com/jojonium/film/in-the-loop/,4,"<i>""War is unforeseeable""</i>

It took a little while to find its stride, but <i>In the Loop</i> may be one of the funniest political satires I've seen. As in Armando Ianucci's later film, <i>The Death of Stalin</i>, he perfectly walks the fine line of poking fun at a political situation without taking a side. The writing is brilliant, with nearly every other line being a clever witticism or a creative insult. The dialogue is so hilarious and lightning fast that sometimes it's difficult to catch everything that's going on. The characters are also a strong point, all of them being unique caricatures who play off each other in interesting ways. There are also some great performances from the whole cast. Peter Capaldi is great, but the standout to me was James Gandolfini, who just seemed to be having so much fun with his role as American General George Miller. The messy handheld camerawork gives an air of mockumentary newscast to the whole thing, and it mostly works, but can get annoying at times. Overall, <i>In the Loop</i>'s clever writing and fun characters make it a very enjoyable political satire.",,2018-03-08
